"screen_name","text","is_retweet","mentions_screen_name","retweet_screen_name","retweet_verified","followers_count","verified","is_quote","quoted_name"
"MerryOLites","Rioters Blow Up At Least 17 ATMs Throughout Philadelphia - The Police Tribune https://t.co/j6DHtKUWYz

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,1335,FALSE,FALSE,
"AnnFoutz1","I just want to send out a quick prayer to our father above for all law enforcement out there tonight in NY and Philly dealing with these rioters and anarchists! <U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB>

We are always with you here at OTL!

#BlueLivesMatter 
#BackTheBlue https://t.co/3lgL5a2v6U",TRUE,"OnTheLevelCast","OnTheLevelCast",FALSE,105,FALSE,FALSE,
"yontzwill","Democrats shooting cops in New Orleans now. 

Democrats own these #BidenRiots

#BackTheBlue #BlueLivesMatter",TRUE,"MowKremlin","MowKremlin",FALSE,944,FALSE,FALSE,
"wksmithwick","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,201,FALSE,FALSE,
"TheoFord11","Let me guess, #BlueLIvesMatter crowd, she “should’ve complied?

He “feared for his life?”

She “posed a threat?”

Which excuse applied to this act of terrorism?

#DefundThePolice
#StopPoliceBrutality
#ThereAreNoBlueLives https://t.co/FsvZaGrBtw",TRUE,"TalbertSwan","TalbertSwan",TRUE,1,FALSE,FALSE,
"Dee68310692","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,174,FALSE,FALSE,
"CoolCat4America","10/30/20: ""Only about $21.5 million was immediately removed from the department's funding in part by canceling three upcoming cadet classes and slashing overtime expenses.""
2/

#TXReloaded
#Trump2020
#PrayForAustin
#AllLivesMatter
#BlueLivesMatter
#MAGA

https://t.co/qJKdCyErZW",FALSE,,,,780,FALSE,FALSE,
"WendyGustafson4","Two NOPD officers ambushed, shot in French Quarter; suspect apprehended

Praying for both officers and their families 

<U+0001F447> link to story 
https://t.co/Zg8L0jJdZc

#BlueLivesMatter #ServeAndProtect #EnoughIsEnough #BackTheBlue https://t.co/NzMsQvjUcQ",TRUE,"ChicagoPD19","ChicagoPD19",FALSE,30,FALSE,FALSE,
"srandd22","Two NOPD officers ambushed, shot in French Quarter; suspect apprehended

Praying for both officers and their families 

<U+0001F447> link to story 
https://t.co/Zg8L0jJdZc

#BlueLivesMatter #ServeAndProtect #EnoughIsEnough #BackTheBlue https://t.co/NzMsQvjUcQ",TRUE,"ChicagoPD19","ChicagoPD19",FALSE,94,FALSE,FALSE,
"feit_keith","@ReaganWorld And it is disgraceful that liberal leaders defend this kind of trash instead of defending our police #BlueLivesMatter",FALSE,"ReaganWorld",,,17,FALSE,FALSE,
"missy_ggura","Going as a cop this Halloween! <U+0001F383> watch out or I might harass unsuspecting black people minding their own business in public <U+0001F644><U+0001F92A>#bluelivesmatter https://t.co/HgA7aZtIvr",TRUE,"matvey_vatolin","matvey_vatolin",FALSE,102,FALSE,FALSE,
"thoughtful1more","Horrible! #BackTheBlue #BlueLivesMatter #LawAndOrder #VoteRedLikeYourLifeDependsOnIt #Trump2020LandslideVictory https://t.co/7pESA6DK0c",FALSE,,,,1881,FALSE,TRUE,"Evan Kilgore <U+0001F1FA><U+0001F1F8>"
"bronco4540","City Covering Damage After Attempted Murder Suspect Lists Other Family's Home As His Address - The Police Tribune https://t.co/ITvB28skXq

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,6234,FALSE,FALSE,
"EddieVader4","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,64,FALSE,FALSE,
"SUPERCOVFEFE72","Want to show your support for Blue? Get all of your Blue Lives Matter &amp; Warrior 12 apparel, and gear at: https://t.co/iCHLvOESyw @warrior_xii 
#BlueLivesMatter #BackTheBlue https://t.co/wGb0xhoqGt",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,1104,FALSE,FALSE,
"ChicagoPD19","Two NOPD officers ambushed, shot in French Quarter; suspect apprehended

Praying for both officers and their families 

<U+0001F447> link to story 
https://t.co/Zg8L0jJdZc

#BlueLivesMatter #ServeAndProtect #EnoughIsEnough #BackTheBlue https://t.co/NzMsQvjUcQ",FALSE,,,,15803,FALSE,FALSE,
"kiki00312","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,103,FALSE,FALSE,
"BillyParlier","I'm <U+0001F64F><U+0001F3FC> this civil war remains on the interpol interwebs etc. And doesn't resort to this #Halloween2020 yard decor. So realistic that the #BlueLivesMatter have been called 3 times this week. #TrumpLandslideVictory2020",FALSE,,,,20,FALSE,FALSE,
"danycortesart","@PCALive #bluelivesmatter this son of a bitch deserved a good beat up! My nephew is by that long beach hospital!",FALSE,"PCALive",,,11,FALSE,FALSE,
"outdoorlover321","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,161,FALSE,FALSE,
"sacraficial","They have a #BlueLivesMatter flag because Obama was black and ""he hated first responders because he's not American"" BUT they don't wave a flag for nurses who expirence a 9/11 every two days???? #GOP #Treason #StuckOnStupid #TrumpRally #Trump2020 #TrumpLiedAmericansDied",FALSE,,,,3984,FALSE,FALSE,
"Maryann7309356","Sone idiot runs from the police on a moped, hits a vehicle killing himself 

Now they are looting and protesting in DC.  

A special jail needs to be designed for these urban terrorist. 
#BackTheBlue #BlueLivesMatter",TRUE,"Dachief_Paul","Dachief_Paul",FALSE,152,FALSE,FALSE,
"BunkerB18196093","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,20,FALSE,FALSE,
"pppatticake","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,12192,FALSE,FALSE,
"TNchik3","Thanks for sharing @randy1392639353 #Trump2020 watch this #Video #trumpflags #BlueLivesMatter #BackTheBlue https://t.co/AS7ffDYbMK",FALSE,"randy1392639353",,,173,FALSE,TRUE,"randy 13"
"Poobeary","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,6,FALSE,FALSE,
"shumski_john","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,162,FALSE,FALSE,
"briellecoronet","OMG!!! Please dear Lord take care of them! How can we make this violence stop? #waroncops #BlueLivesMatter https://t.co/aTiZsa5y71",FALSE,,,,1111,FALSE,TRUE,"Blue Lives Matter"
"Gina52G","#BREAKING Philadelphia City Council Proudly Votes To Ban Crowd Control Weapons Amid Mass Rioting - The Police Tribune https://t.co/MogLriLkHY

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,104,FALSE,FALSE,
"DARDeb1951","NC town says Black Lives Matter signs to remain at voting site https://t.co/6tbyHtoV3S @MayorLydia is this what you support????? @CarrboroTownGov @CarrboroPD This should not be allowed #BlueLivesMatter https://t.co/mWzepZpFmJ",FALSE,"MayorLydia CarrboroTownGov CarrboroPD",,,7397,FALSE,FALSE,
"BostonTassi","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,266,FALSE,FALSE,
"smilesunshine42","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,504,FALSE,FALSE,
"scarlettbama","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,1631,FALSE,FALSE,
"shannyk36","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,1386,FALSE,FALSE,
"allday_mathis","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,1463,FALSE,FALSE,
"MrStreamline","""No justice, no peace. Shoot back at the police."" This is Minneapolis tonight. #BlueLivesMatter https://t.co/tFghszd7RM",TRUE,"sgtbetsysmith","sgtbetsysmith",FALSE,162,FALSE,FALSE,
"cemedted","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,68,FALSE,FALSE,
"teambernie27001","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,6377,FALSE,FALSE,
"fire87441582","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,266,FALSE,FALSE,
"MarkPwills1","Democrats shooting cops in New Orleans now. 

Democrats own these #BidenRiots

#BackTheBlue #BlueLivesMatter",TRUE,"MowKremlin","MowKremlin",FALSE,2860,FALSE,FALSE,
"ilostmyhead1","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,73,FALSE,FALSE,
"MikeA67NY","#BlueLivesMatter #OfficerDown Please pray for these officers. #Rosary #CatholicFaith https://t.co/yzpp6TuRmT",FALSE,,,,200,FALSE,TRUE,"LawEnforcementToday"
"EquineCEO","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,1197,FALSE,FALSE,
"Ozetty","Democrats shooting cops in New Orleans now. 

Democrats own these #BidenRiots

#BackTheBlue #BlueLivesMatter",TRUE,"MowKremlin","MowKremlin",FALSE,4437,FALSE,FALSE,
"cml69ala","Really?!? #BTB #BlueLivesMatter #YeetYeet
@PTNews @AngryViking11 https://t.co/GtzyQgHAXg",FALSE,"PtNews AngryViking11",,,110,FALSE,TRUE,"Fox News"
"bpbriper","Two New Orleans police officers were ambushed in the city's French Quarter neighborhood Friday by a gunman riding on a pedicab who shot one officer in the face, police said.

Democrats want to DEFUND the cops! 

#LawAndOrder 

#BlueLivesMatter

#BackTheBlue

#Trump2020
<U+0001F64F> <U+0001F64F> <U+0001F64F> https://t.co/S5mKmyJ3bP",TRUE,"ExposeTheMedia","ExposeTheMedia",FALSE,2145,FALSE,FALSE,
"TrumpDeporable4","Not sure what’s more awesome: that #JewsForTrump decorated street after street of their Brooklyn, NY community with #Trump2020 &amp; #BlueLivesMatter flags...OR that they did so in @RepJerryNadler’s district<U+0001F60E><U+0001F1FA><U+0001F1F8>
#Vote RED!
Re-elect @realDonaldTrump! 
https://t.co/qjVXQhgd3K",TRUE,"ConservaMomUSA","ConservaMomUSA",FALSE,5296,FALSE,FALSE,
"miss_queef","this is why its #BlackLivesMatter NOT #BlueLivesMatter <U+0001F1FA><U+0001F1F2><U+0001F525><U+0001F525><U+0001F525> https://t.co/UpgDgy4uDX",FALSE,,,,36,FALSE,TRUE,"Hi, I’m Mya <U+2728>"
"RobinJohnson54","@FoxNews When @CNN @NBCNews @60Minutes @washingtonpost @NBA @NFL @MLB @WNBA @KingJames call for an end to killing cops? Where are the protests

This is a national security crisis. These brave men and women have families that care and love them. 

#BlueLivesMatter
@realDonaldTrump",TRUE,"_MoonLighter FoxNews CNN NBCNews 60Minutes washingtonpost NBA NFL MLB WNBA KingJames","_MoonLighter",FALSE,4687,FALSE,FALSE,
"JaRaNo1128","#TuckerCarlson - More violence against police..Two officers ambushed in New Orleans drive-by..Both will be ok..The gunman has been captured..This would be new norm in a #Biden anti-cop, pro-Antifa/BLM administration..#BlueLivesMatter #NeverBiden #TrumpLandslideVictory2020 https://t.co/CqOsSLkfHN",FALSE,,,,929,FALSE,TRUE,"Fox News"
"dessielou1","Alright @JoeBiden where’s your outrage for the officers ambushed in Louisiana?!? #BackTheBlue #BlueLivesMatter",FALSE,"JoeBiden",,,25,FALSE,FALSE,
"joynorthga","Democrats shooting cops in New Orleans now. 

Democrats own these #BidenRiots

#BackTheBlue #BlueLivesMatter",TRUE,"MowKremlin","MowKremlin",FALSE,23407,FALSE,FALSE,
"Michael_HLO","The police not only attacked a black women with her kid in the backseat for having trouble making a u-turn, but they proceeded to use the child in propaganda photos. 

Somehow the police day after day continue to get even worse. 

#BlueLivesMatter #phillyprotest",TRUE,"TheNYSocialist","TheNYSocialist",FALSE,3456,FALSE,FALSE,
"Kittens4milk","Democrats shooting cops in New Orleans now. 

Democrats own these #BidenRiots

#BackTheBlue #BlueLivesMatter",TRUE,"MowKremlin","MowKremlin",FALSE,24945,FALSE,FALSE,
"MowKremlin","Democrats shooting cops in New Orleans now. 

Democrats own these #BidenRiots

#BackTheBlue #BlueLivesMatter",FALSE,,,,9077,FALSE,FALSE,
"carlyn_hannan","When is this going to stop?! Prayers to the officers and family. #BackTheBlue #BlueLivesMatter https://t.co/mQazLNp6dg",FALSE,,,,104,FALSE,TRUE,"Fox News"
"pfoad","New Orleans police officer shot, ambushed in French Quarter area by pedicab passenger: police
#BlueLivesMatter
#BackTheBlue
#VoteRedToSaveAmerica
https://t.co/VOmmRDyTJT",FALSE,,,,3705,FALSE,FALSE,
"WhooCaresReally","Rioters Blow Up At Least 17 ATMs Throughout Philadelphia - The Police Tribune https://t.co/j6DHtKUWYz

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,209,FALSE,FALSE,
"krablegg","Let me guess, #BlueLIvesMatter crowd, she “should’ve complied?

He “feared for his life?”

She “posed a threat?”

Which excuse applied to this act of terrorism?

#DefundThePolice
#StopPoliceBrutality
#ThereAreNoBlueLives https://t.co/FsvZaGrBtw",TRUE,"TalbertSwan","TalbertSwan",TRUE,1378,FALSE,FALSE,
"GreenhillGuy4","Someone explain to me why #BlueLivesMatter? If we are talking about jobs that matter than it should be Farmer Lives Matter? Without farmers you would starve. Yet without cops more people are alive and more wives aren't beaten and more children aren't raped.

#FarmerLivesMatter",FALSE,,,,40,FALSE,FALSE,
"_MoonLighter","@FoxNews When @CNN @NBCNews @60Minutes @washingtonpost @NBA @NFL @MLB @WNBA @KingJames call for an end to killing cops? Where are the protests

This is a national security crisis. These brave men and women have families that care and love them. 

#BlueLivesMatter
@realDonaldTrump",FALSE,"FoxNews CNN NBCNews 60Minutes washingtonpost NBA NFL MLB WNBA KingJames realDonaldTrump",,,34,FALSE,FALSE,
"GHR_Jesusislord","Not sure what’s more awesome: that #JewsForTrump decorated street after street of their Brooklyn, NY community with #Trump2020 &amp; #BlueLivesMatter flags...OR that they did so in @RepJerryNadler’s district<U+0001F60E><U+0001F1FA><U+0001F1F8>
#Vote RED!
Re-elect @realDonaldTrump! 
https://t.co/qjVXQhgd3K",TRUE,"ConservaMomUSA","ConservaMomUSA",FALSE,151,FALSE,FALSE,
"lezllee","I will wait on lines in -10 degrees, wind 75 Mph, rain, sleet snow. #Capitalism vs #socialism #LawAndOrder vs #Riots #BlueLivesMatter &amp; our STRONG #Military #Freedom vs #lockdown  VOTE @realDonaldTrump #MAGA #ChumpforTrump NEVER #CrookedJoe @JoeBiden #Pennsylvania #Minnesota @AP https://t.co/tRC1il8okV",TRUE,"Rr27mouse","Rr27mouse",FALSE,178,FALSE,FALSE,
"lezllee","I will wait on lines in -10 degrees, wind 75 Mph, rain, sleet snow. #Capitalism vs #socialism #LawAndOrder vs #Riots #BlueLivesMatter &amp; our STRONG #Military #Freedom vs #lockdown  VOTE @realDonaldTrump #MAGA #ChumpforTrump NEVER #CrookedJoe @JoeBiden #Pennsylvania #Minnesota @AP https://t.co/AKJHYNLZ8h",TRUE,"Rr27mouse","Rr27mouse",FALSE,178,FALSE,FALSE,
